epoch,total_loss,train_accuracy,val_accuracy,age_task_loss,gender_task_loss,race_task_loss,age_train_accuracy,gender_train_accuracy,race_train_accuracy,age_val_accuracy,gender_val_accuracy,race_val_accuracy
26,0.0032828215970894478,0.7327146171693736,0.5630275521579869,0.015259216398007003,0.006648570212086302,0.007637606799897954,0.5393798776629403,0.9353300991352036,0.7234338747099768,0.4520425226946966,0.8684304825609174,0.3686096512183469
27,0.0032498532061351216,0.7343176545032694,0.5643613632744068,0.015058518611436854,0.006550477647458896,0.00763968169953194,0.5403923222948745,0.9368065808901076,0.725754060324826,0.44338270425226944,0.8705805064500717,0.3791208791208791
28,0.0032294218545052887,0.7348238768192364,0.5711697722567288,0.015022983610868906,0.006529957116391935,0.007511855002930335,0.5420375448217676,0.9370596920480911,0.7253743935878507,0.4627926421404682,0.8710582895365504,0.3796583850931677
29,0.0032375021041348992,0.7351894818252127,0.5666706481923873,0.015051881597153222,0.006533116269742756,0.007552520058572959,0.5415735076987978,0.9371018772410884,0.726893060535752,0.4543119923554706,0.8712971810797898,0.37440277114190157
30,0.0032147072630157236,0.7355972720241862,0.5667502787068004,0.0149221436833058,0.006556129493518636,0.0074540912993433005,0.5419531744357731,0.9371440624340857,0.7276945792026999,0.4520425226946966,0.8686693741041567,0.37953893932154803
31,0.0031506393475932495,0.7367925191591085,0.5581700907787864,0.01455938423190331,0.006458243949268468,0.007338124971881594,0.5441046192786332,0.93769246994305,0.7285804682556423,0.43615623506927853,0.8644887720974678,0.373865265169613
32,0.00318928498813793,0.7384377416860015,0.5658345277910495,0.014767720207235678,0.006635899710720588,0.0072999440916385475,0.545876397384518,0.9387049145749842,0.7307319130985024,0.4554467271858576,0.8629956999522217,0.37906115623506925
33,0.0031278823428303854,0.7386486676509878,0.5682035355948399,0.014398548481610726,0.006523046498354843,0.007229345146172963,0.5463404345074879,0.9385361738029951,0.7310693946424804,0.46494266602962253,0.8627568084089823,0.37691113234591495
34,0.003149491420721175,0.7384377416860015,0.5665711100493709,0.014659018101407566,0.0063454463144466105,0.0073409573856070935,0.5441889896646277,0.939168951697954,0.731955283695423,0.44929526994744384,0.8720735785953178,0.37834448160535117
35,0.003113340347919385,0.7402798284468818,0.562390508042682,0.01446772598687216,0.006546209414761244,0.007006126761112729,0.5472263235604303,0.9400970259438937,0.7335161358363215,0.44254658385093165,0.8693860487338748,0.37523889154323936
36,0.0030923438589339734,0.7404907544118681,0.56438127090301,0.014355513713098834,0.0063327655633072695,0.00714281452550582,0.5485762497363426,0.9392111368909513,0.7336848766083105,0.45353559483994266,0.8696249402771142,0.36998327759197325
37,0.003081972822143602,0.7417281867397877,0.5642021022455805,0.014330777448582965,0.0063057429481912985,0.007101234081960496,0.5511917317021725,0.9404345074878717,0.7335583210293187,0.4501911132345915,0.872372193024367,0.3700430004777831
38,0.003033386174111915,0.7424875202137383,0.5604196528109572,0.014192996523446157,0.006216654263356647,0.006890823910524764,0.5520354355621176,0.9400970259438937,0.7353300991352035,0.44433827042522694,0.8646679407548973,0.37225274725274726
39,0.003034018740191001,0.7420375448217675,0.5678252906513777,0.014103668148671995,0.006253517368418259,0.00694898220817418,0.5504323982282219,0.9402235815228854,0.7354566547141953,0.4540133779264214,0.8702818920210225,0.37918060200668896
40,0.0030462756821067073,0.743584335231667,0.5602802994107342,0.014243218612630667,0.006289844300878422,0.006883417215906249,0.5535119173170218,0.9401813963298882,0.7370596920480911,0.45502866698518873,0.8487816531294792,0.37703057811753465
41,0.0030269452600734594,0.7449061379455811,0.565516005733397,0.014231699204751647,0.006215870162588814,0.006794937137330485,0.5556633621598819,0.9406032482598607,0.7384518034170007,0.44762302914476826,0.8697443860487338,0.37918060200668896
42,0.0030006283774352783,0.7442452365886241,0.5505255613951267,0.014213010818991977,0.005996952134195737,0.006795691639582546,0.5530056950010547,0.941615692891795,0.7381143218730226,0.4534758719541328,0.8709985666507406,0.32710224558050643
43,0.0029937365722582493,0.7454404837235463,0.5651377607899347,0.014035657075255562,0.0061216493605690476,0.006786321866742683,0.556338325247838,0.9417000632777895,0.7382830626450116,0.45252030578117536,0.867773530817009,0.3751194457716197
44,0.0029790994596826637,0.7455107923785418,0.5629081063863672,0.014143733470607373,0.006139395780235912,0.0065287649680610274,0.5546509175279477,0.9414891373128033,0.7403923222948745,0.4418896321070234,0.8690874343048256,0.37774725274725274
45,0.002954349512458141,0.7458623356535189,0.5616937410415671,0.013944804931184808,0.006019709677178318,0.006624630230473639,0.5560430288968572,0.9417000632777895,0.7398439147859102,0.44165074056378406,0.8675346392737697,0.37589584328714765
46,0.002929033072179341,0.7482387681923645,0.5667104634495939,0.013869320361882266,0.00588586125361771,0.006606115279469755,0.5597975110736132,0.9421641004007594,0.7427546931027209,0.45138557095078835,0.8665790731008123,0.38216674629718106
47,0.002903169331097665,0.746846656823455,0.5663720337633381,0.013828116160006343,0.0058213889459766835,0.0064790180527959295,0.5571398439147859,0.9411938409618223,0.7422062855937566,0.4543119923554706,0.8645484949832776,0.3802556139512661
48,0.0029373302168377775,0.7489137312803206,0.5673076923076923,0.013904177627088751,0.006017452199856734,0.006514341284714811,0.5600084370385995,0.9422062855937566,0.7445264712086058,0.45735785953177255,0.870102723363593,0.3744624940277114
49,0.0028835090288069566,0.7482247064613654,0.5669692626214365,0.013853609331849506,0.005872584247293351,0.006225386878663737,0.5593756591436406,0.9420797300147649,0.7432187302256907,0.45801481127568083,0.8701624462494028,0.372730530339226
50,0.002863801281252533,0.7492652745552978,0.5647197005892658,0.013633057671844443,0.005844486106884075,0.006296666936640091,0.5608943260915419,0.9421641004007594,0.7447373971735921,0.45156473960821786,0.8654443382704252,0.3771500238891543
